,full_game_appid,demo_appid,name
11726,3148900,3149320,爱上幻影的少年 Demo
11727,2569030,3149570,Depthris Demo
11728,2859330,3148910,The Redundant Demo
11729,2076540,3149040,SpiritusAstrum Demo
11730,3148550,3149080,Just Squat Demo
11731,2831550,3149160,Lock n Drop Bracket Racing Demo
11732,3019270,3148320,Let's Café Demo
11733,3148130,3148330,Caelum's Crux Demo
11734,2716300,3148410,Diminishing Light: Wheeled Carnage Demo
11735,3124840,3148450,Beep Boop Demo
11736,2689950,3148580,grave desecrator Demo
11737,3121330,3148620,Blood of Inquisition Demo
11738,2538220,3148150,Joint Recall Demo
11739,2687610,3148180,Walrus Run Demo
11740,2928450,3148250,BRUTUS MAXIMUS Demo
11741,2858370,3148280,Voxel Project VR Demo
11742,2364180,3147420,The Merry Fairy Demo
11743,3091230,3147440,UFO-Man Demo
11744,2817500,3147460,RangBi (Demo)
11745,3011260,3147760,beyond.frontiers Demo
11746,2965690,3146810,Look Closer! Demo
11747,2930130,3147020,ROVA Demo
11748,2848150,3147270,Where The Crows Roam Demo
11749,2866980,3147280,Dinner Defenders Demo
11750,3132270,3147290,Conflux Demo
11751,3047090,3146350,Drive Out Demo
11752,2732050,3146410,HAS Galactics Demo
11753,2477650,3146430,Write Warz Demo
11754,2749640,3146460,Weefager Demo
11755,3119480,3146750,The Black Labyrinth Demo
11756,2242240,3146800,Seed in Demo
11757,3117710,3145970,You struck gold Demo
11758,3131240,3145980,Loss Demo
11759,1418750,3146130,Paws and Leaves - A Playable Teaser (Demo)
11760,2821740,3146210,Only Pinball Demo
11761,3143310,3146230,Broken Hero: Slime Tower Demo
11762,3146100,3146260,Planet V Demo
11763,3144740,3145360,Verses of Hope | Demo
11764,3054670,3145380,I HATE MY LEGS DEMO
11765,3137010,3145390,Meat Engine Demo
11766,2945210,3145550,"Daddy, Say My Name Demo"
11767,3088680,3145700,Game of Squares Demo
11768,2799920,3145730,天才退魔師才不會屈服於觸手妖魔 Demo
11769,3118050,3144800,Meteorder Demo
11770,2888250,3144880,Castle Conquest: Medieval Strategy Demo
11771,2629330,3144970,МЕМОЛОГИЯ: ЕГЭ ПО МЕМАМ Demo
11772,2481640,3145080,Mage and Monsters II Demo
11773,2996810,3144360,Twilight Canyon demo
11774,2512560,3144590,Butcher's Creek Demo
11775,2666000,3144630,Otherlights Demo
11776,2669500,3144650,Garden Trills Demo
11777,2908830,3144730,Toni Island Adventure DEMO
11778,3137340,3144200,LOVE ! again ... - Demo
11779,1082190,3144250,Elroy and the Aliens Demo
11780,3025150,3144280,King of Snatchers Demo
11781,2844730,3143500,ISEKAI Truck Driver Demo
11782,3143490,3143680,My Sleeper Demo
11783,3021350,3142830,透明的她与真实的我 Demo
11784,2113350,3142920,Scholomatch Demo
11785,2864370,3143060,Fully Dogomatic Demo
11786,2990240,3143170,E-TECH SIMULATOR Demo
11787,3053990,3143240,To The Grave: The Wildlands of Faenora Demo
11788,3082110,3142300,FootCareer ULT Demo
11789,3138500,3142310,The Simp - 舔狗 - Demo
11790,3107550,3142320,Go!~Fighting for Lazy~ Demo
11791,3089130,3142430,Retail Company Simulator Demo
11792,2705480,3142450,Nonogram 3D : Mega Puzzle Demo
11793,2410800,3142460,The Time Plague Demo
11794,3059790,3142600,TimeFixers Demo
11795,3008740,3142660,Winter Burrow Demo
11796,3047440,3142730,A Beaver's Tale Demo
11797,2707710,3142750,Is There a Way? Demo
11798,2552600,3141930,Muscle Ninja VR Demo
11799,2945200,3142180,Cabin Corpse Demo
11800,2567920,3142250,NinjaThea 2 Demo
11801,2717150,3142260,Blood Purge: Releaseburg Demo
11802,3140980,3141320,No Paint No Gain Demo
11803,2939360,3141440,Get Tilted :) Demo
11804,2976610,3141450,Clippy Commando Demo
11805,3048160,3141470,Xenocrystal TD Demo
11806,3139260,3141490,Asphodelium Demo
11807,3133150,3141510,Opioid visions 88 Demo
11808,3132010,3141560,KEMONOMICHI Demo
11809,3101770,3141670,Wander Hero Demo
11810,2888990,3141710,YiShi Demo
11811,3141720,3141730,Monster Battles Demo
11812,3099490,3140880,Haven
11813,3137560,3140930,The Liminal Dimension Demo
11814,3015230,3141010,Flashlight Simulator
11815,3139690,3141100,Mage's Legacy Demo
11816,2854600,3140680,Pastures New Demo
11817,3140060,3140700,False Spider Demo
11818,2668030,3140090,Blood for the Old Gods Demo
11819,2954860,3139360,Senseless Demo
11820,1386630,3139400,Shujinkou Demo
11821,2927810,3139420,Alex's Journey to the Grave Demo
11822,3138890,3139040,Just Another Platformer Demo
11823,3124780,3139080,Purrfect Alchemy Demo
11824,3138090,3138390,東方聖戦影 ～ Forlorn Souls of Wicked Past Demo
11825,3138520,3138600,To Clean The Mountain Demo
11826,3093040,3137790,MESO Demo
11827,3137820,3137850,Mystical Riddles: Haunted Portraits Collector's Edition Demo
11828,2980720,3137860,The Worries of Santa Clauses Demo
11829,2064310,3137950,Dark Age Dinos Demo
11830,3030530,3137980,Cracker Demo
11831,3138220,3138240,The Tales of the Magical Space Dough: Rebaked Demo
11832,2875580,3137360,Calm3D Demo
11833,2509120,3137540,AtmaSphere 2 Demo
11834,3102330,3137570,The Yellow Sign Prologue
11835,2936720,3137590,Red Nose Guy The LegenDairy Quest Demo
11836,3025340,3137610,I Am The Registered Environmental Engineer Demo
11837,3137190,3137660,Animus Non Grata Demo
11838,1479730,3137720,Commandos: Origins - Demo
11839,1865960,3137760,Symphonia Demo
11840,2421720,3136830,Delivery Life Simulator Demo
11841,2944280,3136860,Beans Of Production Demo
11842,2708270,3136900,Mine Memory Demo
11843,3010460,3136910,Backroom Company Demo
11844,2382710,3136920,Hare 136 Demo
11845,1238940,3136950,The Songbird Guild Demo
11846,1221300,3136990,Tire Friend Demo
11847,3137050,3137090,Magicland Demo
11848,3088410,3137200,7th Domain:Tree of Chaos Demo
11849,2416510,3136370,Gundroid Demo
11850,3054820,3136430,DevilConnection Demo
11851,3005860,3136700,Orbo's Exodus Demo
11852,2939570,3135950,Tower Knight Demo
11853,2960490,3136050,Royal Revolt Warriors Demo
11854,2212520,3136110,The Last Werewolf Demo
11855,2931600,3136210,Scrap Collector Demo
11856,3111710,3136240,Animal Farmland Demo
11857,2922990,3135280,Slaughter Me Street: 1999 Demo
11858,2204990,3135290,Uncured Demo
11859,3059850,3135330,Skibi's Castle TD 2 Demo
11860,3005890,3135590,Monster Ops 2 Demo
11861,3000020,3135650,The South Island Demo
11862,2552230,3135680,Lost And Found Demo
11863,3013500,3134890,Bunny Space Odyssey: FlopHop Demo
11864,3134530,3135020,Inconvenience Store Demo
11865,2412090,3135100,Total Reload Demo
11866,2277250,3135210,Stream Defense Demo
11867,2832510,3135230,Esteem
11868,2398680,3134300,Niktophobia Demo
11869,3098920,3134520,Laser Battle Cats - travel & destroy! Demo
11870,2311560,3134680,Crisis Island Demo
11871,2639990,3133770,Deep Copy Demo
11872,2752240,3133810,Fine Work Demo
11873,3129920,3133890,Mind Her Manor Demo
11874,2603650,3134060,Don't Let It Die Demo
11875,2237460,3134070,Last Stance: A JuVentures Game Demo
11876,3072070,3134090,Histo-Time Demo
11877,3111620,3134100,ASTRA : Era Of Anguish Demo
11878,2988340,3134220,Journey of Harvest demo
11879,1610430,3134260,OPG: Clan Wars Demo
11880,2278360,3134270,Fear Followers Demo
11881,2981850,3133370,Slime Princess Demo
11882,3103340,3133630,Balocks Demo
11883,1813910,3133720,Screaming Loaf Demo
11884,2881800,3133750,Super Tax City Demo
11885,2912090,3132760,Chibi Escape Demo
11886,3058660,3132850,HARK THE GHOUL Demo
11887,2576200,3132890,Into The Grid Demo
11888,3008340,3132920,Day of the Shell Demo
11889,2858020,3133190,Bob The Zhero Demo
11890,1839710,3133260,Alchemists Demo
11891,2859510,3132280,Chromatrix Demo
11892,3028410,3132320,Deadwood Drive Demo
11893,2213330,3132470,Tiny Lands 2 Demo
11894,2908100,3132590,Seventh Song Demo
11895,2595940,3132750,Magical Bakery Demo
11896,3080590,3131900,The Other Side Demo
11897,2870430,3131950,Godslayer Arena Demo
11898,2555930,3131960,Prelude to Nuss Jump Demo
11899,3126900,3132040,The Vanished Soul Demo
11900,2369780,3132060,Unnatural Worlds Demo
11901,2209390,3132080,Doggy up! Demo
11902,2892310,3132100,GIRLDIVERS Demo
11903,2751580,3132190,Templar 2 Demo
11904,3129950,3132230,旅人的紫阳 试玩版
11905,3131280,3131300,Boxville 2 Demo
11906,3046150,3131500,Murder Is Game Over: The Blackinton Curse Demo
11907,598960,3131530,Mashinky Demo
11908,2898680,3131710,Hyper Skater Demo
11909,2769780,3130820,CleanFall Demo
11910,545550,3130870,Harvester of the dead Demo
11911,3057460,3130270,There's No Aliens Demo
11912,3071520,3130280,There's No Monsters Demo
11913,2679460,3130330,Metaphor: ReFantazio - Prologue Demo
11914,2877660,3130500,Jitter Demo
11915,2430080,3130510,The Struggle to Survive the Dragon Siege Demo
11916,2788540,3130710,BraveYard 勇者之墓 Demo
11917,3048760,3129800,Slay the Alice Demo
11918,3129820,3129830,End Gate - Demo Version
11919,3129350,3130020,Chromatic Chaos Demo
11920,2690110,3130030,ライムの森で待つ Demo
11921,2906890,3129550,Grapplers: Relic Rivals Demo
11922,2836340,3129580,Breakthru Demo
11923,2929730,3129690,Cat Bait: Demo
11924,3128740,3128860,Beff Jezos Simulator: Demo
11925,2896430,3128930,Dust & Courage: Jake Bolton’s Journey Demo
11926,3070210,3128300,Fame Demo
11927,2991680,3128430,十元怎么买下世界 Demo
11928,3060400,3128450,ShipOS 1994 Demo
11929,3022010,3128640,Bonanit - A Menorcan Horror Story
11930,2769020,3128720,Xilosaga Demo
11931,3093890,3127830,地下城与小小猎魔人 Dungeon Tiny Hunter Demo
11932,2499040,3127970,Volkolak: The Will of Gods Demo
11933,3077400,3128230,WhatRogue：Exile Land Demo
11934,2879590,3127260,Silk Suki - Chat Messaging Game Demo
11935,3058430,3127370,Swamped! Demo
11936,2858190,3127410,Prism Break Demo
11937,3127360,3127420,Hooked! Demo
11938,3095720,3127460,Stick It! Demo
11939,3127520,3127530,Rbfx Third Person Template Demo
11940,3099410,3127660,MY DEAR☆LOVE: A Shojo-Inspired Otome Sim/Visual Novel (Demo)
11941,2503690,3127730,Selene's Unbearable Night Demo
11942,3120790,3126780,ExtraAudinary: Audio game (DEMO) Demo
11943,3119950,3127120,A Space Between Time Demo
11944,2945800,3126310,Because The World Died Demo
11945,2765320,3125840,天临混元 Demo
11946,3104120,3125960,Capybara Park Demo
11947,3015290,3126130,The Prisoner in Letter Demo
11948,3084750,3125610,Jessica's Plight Demo
11949,3125300,3125630,Silent Sun Demo
11950,3034630,3125670,Drum Revolution Demo
11951,2986720,3125720,Incredifall Demo
11952,3124770,3124830,The Green Book Demo
11953,2571720,3124880,The Sacrifice Demo
11954,3070650,3124410,群島物語：實習鍊金術士的180天之旅  體驗版
11955,2397440,3124660,Momogatari Demo
11956,2914170,3124680,Land of Mushrooms Demo
11957,2928940,3123840,Yarn Guardians Demo
11958,2649280,3123850,Moons That Belong Demo
11959,1781890,3123860,The Coma 2B: Catacomb Demo
11960,2174210,3123900,Sun's Edge Demo
11961,3084100,3124010,Depth Ascend Demo
11962,3085010,3124110,Emoji Shooter Demo
11963,2976800,3123370,VARYZNEX Demo
11964,3111680,3123640,Can't revert Demo
11965,653100,3122760,Puzzle Bloc Invasion Demo
11966,2969010,3122780,Defender Of Falyndor Demo
11967,3096260,3122840,Rock Digger Demo
11968,3103510,3122850,Stellar Checkpoint Demo
11969,2299460,3123010,Knights of the Round Peg Demo
11970,2702370,3123020,Sword & Seek Demo
11971,3093030,3123050,Fauneroes Demo
11972,2784470,3122250,9 Kings Demo
11973,3084510,3122260,Toonie Tennis Demo
11974,3121810,3122280,ALARIC Demo
11975,3113490,3122420,Five Nights And VTBs Demo
11976,3115370,3122480,Cool Cucumber Cricket Manager Demo
11977,3060850,3122630,ChatTDT: Tower Defense Twitch Demo
11978,3091200,3122660,Cricket Legends Demo
11979,2256240,3122130,Vivid Tale Demo
11980,2845520,3122160,Nauts Demo
11981,2708140,3122200,Reflectron Demo
11982,2498570,3122210,Canvas of Kings Demo
11983,3005650,3121460,Lady Dracula's Mansion Demo
11984,2875150,3121480,Backpack Boy Demo
11985,3093570,3121510,Bratty Bottoms! Demo
11986,3003270,3121520,AnnaRedux Demo
11987,2923180,3121540,Defense of the Dauntless Demo
11988,2689450,3121560,Obec Demo
11989,2872520,3121660,Mythic Crusade Demo
11990,2324190,3121670,Inu : Loas'Fate Demo
11991,3075760,3121690,Gears Unchained: The rise of revolution Demo
11992,3062970,3120800,Fishlike Demo
11993,3020970,3120900,Jellies of the Deep Demo
11994,3118060,3120940,Norse Legends: Tower Defense Demo
11995,2713650,3121080,Cubic Defender Demo
11996,2658690,3121120,Supurr Cat Cafe: Sandwich Rush Demo
11997,2508150,3121180,Untrusted: hackers at large Demo
11998,2943630,3120340,Corpo Connections Demo
11999,3105190,3120360,CHILDREN OF SATURN - DEMO
12000,3120410,3120420,Little Droid 2: Escape Demo
12001,3116200,3120660,Poker Tower Defense Demo
12002,2804430,3119800,BOTS 4 DEFENSE Demo
12003,3119240,3119890,Magic the Wandering Demo
12004,3108610,3119350,SPASE DEFENSE Demo
12005,3091480,3118790,FLOORS Demo
12006,3115020,3118970,SPIRIT OF FIRE Crypta Demo
12007,2879020,3119030,AVOID GAME - mini
12008,3082940,3118360,Featherborn Demo
12009,2469280,3118370,Mushroom Picnic Party Demo
12010,2990840,3118550,Lost Resolve Demo
12011,2521670,3118590,Escape The Charon Demo
12012,3104900,3118640,Tungsten Moon Demo
12013,3110410,3118720,My Fantasy Hostess Club Demo
12014,3112730,3118020,Dog Man: Mission Impawsible Demo
12015,3111430,3118130,Silent Observer Demo
12016,3118140,3118150,Infernal Battles Demo
12017,3103590,3117650,Nucleuz Underground Demo
12018,3117620,3117690,Robabekya Demo
12019,2294780,3116620,Backpack Survivors Demo
12020,2825410,3116650,Serke Demo
12021,3108990,3116150,Butterfly Dream Demo
12022,3115480,3116170,Diviner Demo
12023,2950200,3115600,Parliament of Hell 1796 Demo
12024,2424500,3114920,The Wind's Path Demo
12025,2346450,3115210,Rhythm Rabbit Demo
12026,2990800,3114210,Intergalacto-1 (Mystic town Demo)
12027,2887930,3114270,XX Delicto Demo
12028,3054610,3114330,Artifact Seeker: Resurrection Demo
12029,2804970,3114540,Frontier Paladin Demo
12030,1324400,3114640,Crimepunk Detective Demo
12031,2982840,3113760,Office Nightmare Demo
12032,1866380,3113800,Tower Alchemist: Defend Khaldoria Demo
12033,2890810,3113820,Neon Grid Defenders Demo
12034,2251920,3113840,Limitless Demo
12035,3036310,3113880,Life Codex Demo
12036,2751890,3113930,AIRANBLADE Demo
12037,3064530,3113240,"Jumper, Jumpy Time Attack Demo"
12038,2229740,3113410,Two-Timin' Towers Demo
12039,3106780,3113660,Veins Like Tapeworms [DEMO]
12040,1415220,3112760,It's Only Money Demo
12041,2954790,3112770,"No spikes, please! Demo"
12042,3094680,3113090,Tapeheads Demo
12043,1854280,3112360,The Vision Of The Ant Demo
12044,2866330,3112460,Astera Demo
12045,2749380,3112510,Lust Theory Season 3 Demo
12046,3065150,3111760,SEIDEN Demo
12047,1447820,3111200,The Girl from Arkanya Demo
12048,3106620,3111220,Please Smile Demo
12049,2898220,3111250,F*ck This Job Demo
12050,2774990,3111300,Catnip Dreams Demo
12051,3088670,3111440,Fragile Reflection Demo
12052,3051380,3111480,Lofi aquarium Demo
12053,3111550,3111560,ACP: Demo
12054,2844510,3111640,EndGame Demo
12055,1889810,3110830,Bobo Bay Alpha
12056,3091950,3110870,Sunday Morning Demo
12057,3029010,3111100,Elementalist Demo
12058,3017330,3110460,Verho Demo
12059,3093320,3110470,Relic Survivors Demo
12060,2678790,3110590,ILAVATH : BATTLE ARENAS DEMO
12061,3109440,3109720,Breakout: Epilepsia Demo
12062,2976110,3110110,Separated Demo
12063,3056760,3110170,Going Dark Demo
12064,3087810,3109300,Recesses Extended Demo
12065,3099030,3109390,Synchronous Demo
12066,3100740,3109400,Cubidle Demo
12067,3087110,3109420,Elemental Dog Defense Demo
12068,3109540,3109570,One Night At The Shack Demo
12069,2728260,3109620,Wren's Resurgence Demo
12070,3024520,3108690,Descendant Demo
12071,3056860,3108830,Meat Fest Demo
12072,3108780,3108940,Warrior Architects Demo
12073,3063920,3108290,Football Squad Demo
12074,3100170,3108320,BIOPUNCH Arena [Demo]
12075,3004030,3108540,JOI Lab VR 🔞 Demo
12076,2889310,3107300,Stack Surge Demo
12077,2201000,3107540,Dodge Barrage Demo
12078,3105560,3107560,Escape from Hadrian's Wall Demo
12079,2972660,3106710,Temple of Lily Demo
12080,3089580,3106910,Night Keep Demo
12081,2541370,3107010,Hentai Direct-Her Demo
12082,2948730,3107070,THE JOY OF CREATION Demo
12083,3078140,3107080,Five Laps at Freddy's Demo
12084,3058010,3106480,Mug's Orb Demo
12085,3066010,3105840,Dwelling Demo
12086,2863780,3105990,The Territory of Egg 2 Demo
12087,2840910,3106040,Pizza Delivery Survivors Demo
12088,2937870,3105220,Mizuki and the Crimson Moon Demo
12089,3105140,3105230,Cybernated Demo
12090,2841590,3105280,DUMDUM (Demo)
12091,2223840,3105370,The Casting of Frank Stone™ Demo
12092,2102440,3105420,Super Cave Boy Demo
12093,2972480,3105460,THE DESCENT VR Demo
12094,3029140,3105540,Wild Encounters - Cedar Woods Campground Demo
12095,2919560,3105570,👑选王之剑：零 Demo💕（Idle Calibur：Zero）
12096,2627640,3105610,Crypt Crawler Demo
12097,1871100,3104730,Ruinlander Demo
12098,3038290,3104750,EXPEDITION TO THE BACKROOMS Demo
12099,2578180,3104940,Save the Villainess: An Otome Isekai Roleplaying Game Demo
12100,2995600,3104990,Codename: Zalidium Demo
12101,2826590,3105000,Sausage Cat Demo
12102,2492610,3105030,TRET Demo
12103,3077200,3104280,monoch room Demo
12104,3054330,3104310,Hogtie Demo
12105,3066930,3104470,Me2 Demo
12106,2967670,3104480,Cupiclaw Demo
12107,3082620,3104500,Sifu's Quest Demo
12108,2963260,3103680,Madame Fifi's Bakery Demo
12109,3092280,3103700,Guardians Of Restoration Demo
12110,2247220,3103990,RevenBlade Demo
12111,2808530,3104040,KILLBEAT Demo
12112,3103170,3103180,Luna's Twilight Demo
12113,2009160,3103250,System Purge: Hollow Point Demo
12114,3078500,3103410,The Twelve Slot Saloon Demo
12115,2920840,3103450,Shareholders Demo
12116,2451620,3102690,Saddle Up and Drive Demo
12117,2911390,3102770,Security: The Horrible Nights Demo
12118,2675800,3102840,JustScroll Demo
12119,3058760,3103010,Lost in Limbo Demo
12120,2988450,3103130,The Untethered Void Demo
12121,2972940,3102200,M.E.M.O Demo(α test)
12122,2945940,3102390,Bloxolotl Demo
12123,3082490,3102500,Anomalous Adventure Demo
12124,2963550,3101730,Game Of Fate Demo
12125,2590690,3101760,Eyewinder Demo
12126,2766550,3101940,MoonTower Demo
12127,3098200,3101970,Twin Mind: The Deathly Trick Collector’s Edition Demo
12128,3100810,3102090,Unreal Wukong Demo
12129,2928460,3102110,Gemwielders Demo
12130,2285640,3102140,Tales of Sintra: The Dark Vortex Demo
12131,3091780,3101440,Color Soldiers Demo
12132,3101480,3101490,Archers Arena Demo
12133,3066460,3101540,Frontiers Demo
12134,3071880,3101550,Hidden Cats Invade Venice Demo
12135,3005260,3100720,Квадраты Ада Demo
12136,3058710,3100880,JumpMap Demo
12137,3025860,3100890,ココロワヒメ、おにぎりを届けるの巻　-Kokorowa Onigiri Delivery- Demo
